time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
91824.669716	116.820580	0.035937	3.250692	176
91826.801818	158.181519	0.035936	4.401700	178
91827.874607	173.644302	0.035937	4.831869	179
91828.834667	119.581528	0.035934	3.327791	180
91830.014688	165.373611	0.035934	4.602148	181
91830.933287	141.920639	0.035938	3.949081	182
91832.025138	176.582703	0.035937	4.913613	183
91833.007139	133.162918	0.035938	3.705389	184
91834.165259	161.057587	0.035935	4.481860	185
91835.278835	51.841511	0.035936	1.442595	186
91836.195717	174.585815	0.035937	4.858093	187
91837.179340	150.877731	0.035941	4.197937	188
91838.234365	157.192841	0.035934	4.374470	189
91839.280876	167.720795	0.035941	4.666558	190
91841.401269	199.295166	0.035935	5.546018	192
91842.399655	169.328003	0.035939	4.711475	193
91843.538393	145.448639	0.035937	4.047331	194
91844.490492	178.142349	0.035935	4.957334	195
91845.493077	98.701569	0.035936	2.746611	196
91846.628792	196.672958	0.035933	5.473299	197
91847.626032	207.954819	0.035935	5.787020	198
91848.659822	190.502975	0.035933	5.301549	199
91850.732748	179.435760	0.035939	4.992758	201
91851.784365	205.498703	0.035936	5.718409	202
91852.827628	195.524857	0.035936	5.440866	203
91853.871134	219.183563	0.035938	6.098974	204
91854.897912	179.815552	0.035939	5.003314	205
91855.948356	214.874237	0.035935	5.979492	206
91857.072890	158.969528	0.035937	4.423522	207
91858.414231	-476.488190	0.035940	-13.257834	208
91859.052202	135.524170	0.035935	3.771415	209
91860.127686	238.966049	0.035934	6.650191	210
91861.166037	217.438019	0.035940	6.050076	211
91862.208146	236.613861	0.035934	6.584592	212
91863.294485	214.190491	0.035939	5.959862	213
91864.262443	170.239487	0.035937	4.737176	214
91865.341138	230.836609	0.035936	6.423479	215
91866.507024	50.135571	0.035936	1.395136	216
91868.406666	71.471916	0.035939	1.988684	218
91869.506778	238.658005	0.035936	6.641207	219
91870.544473	268.953461	0.035935	7.484522	220
91873.044810	-782.015076	0.035934	-21.762627	222
91873.664257	227.501221	0.035935	6.330880	223
91874.752982	220.120422	0.035938	6.125021	224
91875.762794	260.953186	0.035933	7.262145	225
91876.924930	-39.283356	0.035938	-1.093101	226
91877.960521	76.403564	0.035936	2.126077	227
91878.867430	259.895630	0.035940	7.231318	228
91879.929485	268.159119	0.035938	7.461647	229
91881.004992	224.583084	0.035934	6.249875	230
91882.067219	192.836533	0.035940	5.365547	231
91882.998664	76.522934	0.035935	2.129491	232
91884.152088	190.745239	0.035940	5.307361	233
91885.133556	306.509369	0.035938	8.528907	234
91886.186610	282.578003	0.035937	7.863173	235
91888.259274	274.173126	0.035935	7.629606	237
91889.359516	172.593781	0.035937	4.802647	238
91890.355127	295.890869	0.035934	8.234283	239
91891.430196	216.105240	0.035941	6.012849	240
91892.492876	174.039398	0.035935	4.843205	241
91893.459376	281.938660	0.035936	7.845502	242
91894.623500	53.112461	0.035937	1.477952	243
91895.566275	317.470886	0.035934	8.834741	244
91897.627623	287.028625	0.035934	7.987769	246
91898.690794	321.573486	0.035933	8.949205	247
91899.840149	34.204227	0.035935	0.951830	248
91900.991894	-358.200714	0.035936	-9.967747	249
