crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	6.408896	72623	0.000000
281474976710655.000000	6.472547	72624	91824676864.000000
281474976710655.000000	6.309444	72625	91825733632.000000
281474976710655.000000	6.622100	72626	91826765824.000000
281474976710655.000000	7.396299	72627	91827822592.000000
281474976710655.000000	7.560896	72628	91828846592.000000
281474976710655.000000	7.457760	72629	91829903360.000000
281474976710655.000000	7.636508	72630	91830935552.000000
281474976710655.000000	7.858262	72631	91831984128.000000
281474976710655.000000	8.226769	72632	91833024512.000000
281474976710655.000000	8.452819	72633	91834073088.000000
281474976710655.000000	8.285285	72634	91835105280.000000
281474976710655.000000	8.104487	72635	91836153856.000000
281474976710655.000000	8.140779	72636	91837194240.000000
281474976710655.000000	8.910284	72637	91838242816.000000
281474976710655.000000	9.672268	72638	91839283200.000000
281474976710655.000000	9.549279	72639	91840323584.000000
281474976710655.000000	9.434446	72640	91841363968.000000
281474976710655.000000	9.386466	72641	91842412544.000000
281474976710655.000000	9.838948	72642	91843452928.000000
281474976710655.000000	10.453674	72643	91844493312.000000
281474976710655.000000	10.676879	72644	91845533696.000000
281474976710655.000000	10.857174	72645	91846582272.000000
281474976710655.000000	10.833759	72646	91847622656.000000
281474976710655.000000	10.668967	72647	91848663040.000000
281474976710655.000000	11.241870	72648	91849703424.000000
281474976710655.000000	11.411528	72649	91850752000.000000
281474976710655.000000	11.615193	72650	91851792384.000000
281474976710655.000000	12.206550	72651	91852832768.000000
281474976710655.000000	12.177933	72652	91853873152.000000
281474976710655.000000	11.879580	72653	91854921728.000000
281474976710655.000000	12.601014	72654	91855962112.000000
281474976710655.000000	12.773987	72655	91857002496.000000
281474976710655.000000	13.051401	72656	91858042880.000000
281474976710655.000000	14.198287	72657	91859091456.000000
281474976710655.000000	13.601618	72658	91860123648.000000
281474976710655.000000	13.763433	72659	91861172224.000000
281474976710655.000000	15.071132	72660	91862212608.000000
281474976710655.000000	14.425915	72661	91863261184.000000
281474976710655.000000	14.531504	72662	91864293376.000000
281474976710655.000000	15.194293	72663	91865350144.000000
281474976710655.000000	15.050960	72664	91866382336.000000
281474976710655.000000	15.187057	72665	91867430912.000000
281474976710655.000000	16.516859	72666	91868463104.000000
281474976710655.000000	16.234167	72667	91869519872.000000
281474976710655.000000	16.134029	72668	91870552064.000000
281474976710655.000000	16.074266	72669	91871600640.000000
281474976710655.000000	16.972067	72670	91872632832.000000
281474976710655.000000	17.082827	72671	91873689600.000000
281474976710655.000000	18.064966	72672	91874721792.000000
281474976710655.000000	17.680851	72673	91875770368.000000
281474976710655.000000	17.543638	72674	91876802560.000000
281474976710655.000000	17.858171	72675	91877851136.000000
281474976710655.000000	18.327168	72676	91878891520.000000
281474976710655.000000	19.784676	72677	91879940096.000000
281474976710655.000000	19.748922	72678	91880972288.000000
281474976710655.000000	19.748827	72679	91882029056.000000
281474976710655.000000	19.259895	72680	91883061248.000000
281474976710655.000000	19.570917	72681	91884109824.000000
281474976710655.000000	18.682232	72682	91885142016.000000
281474976710655.000000	21.922855	72683	91886190592.000000
281474976710655.000000	21.235970	72684	91887230976.000000
281474976710655.000000	20.584343	72685	91888279552.000000
281474976710655.000000	20.921810	72686	91889311744.000000
281474976710655.000000	22.089676	72687	91890360320.000000
281474976710655.000000	22.011366	72688	91891400704.000000
281474976710655.000000	24.422844	72689	91892449280.000000
281474976710655.000000	22.799765	72690	91893481472.000000
281474976710655.000000	23.396166	72691	91894530048.000000
281474976710655.000000	23.152082	72692	91895570432.000000
281474976710655.000000	23.639187	72693	91896619008.000000
281474976710655.000000	22.482334	72694	91897651200.000000
281474976710655.000000	23.134449	72695	91898699776.000000
281474976710655.000000	24.246756	72696	91899740160.000000
281474976710655.000000	22.647919	72697	91900780544.000000
